130291,2/21/13,,1,,,10,,,1,,,,17,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,1,,2,2,0,,,1,,0,0
130292,2/22/13,1,,,,10,,,,,1,,20,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,,2,,,,,,,,,,,,,,,,1,,1,2,2,0,,,1,,0,0
130293,2/22/13,1,,,,10,,,,,1,,19,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,1,,,,,,,,,,,,,1,,,,,1,2,1,1,,1,,,0,0
130294,2/22/13,1,,,,10,,,,,,1,21,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,1,,,,,,,,,,,1,1,1,0,,,1,,0,0
130295,2/22/13,1,,,,10,1,,,,,,15,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,,,,,,,,,,,,1,2,2,0,,,1,,0,0
130283,2/20/13,1,,,,10,1,,,,,,16,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,1,1,4,3,1,,1,,,1,1
130280,2/20/13,,1,,,10,1,,,,,,15,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,1,,,,,,,,,,,,1,4,4,0,,,1,,1,1
130296,2/22/13,1,,,,10,,,,,1,,19,,,,,1,,1,,,,1,,,,,,,,,,,,,,,,,,1,1,1,,1,,3,,,,,,,,,,,,,,,,,1,1,2,1,1,,1,,,0,0
130297,2/22/13,1,,,,10,,,,,,1,42,,,,,1,,1,,,,,,,,1,,,,,,,,,,,,,,1,1,1,1,1,,3,,,,,,,,,,,,,,,,,1,1,3,2,1,,1,,,1,1
130299,2/22/13,,1,,,10,,,,,1,,20,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,1,,,,,1,2,2,0,,,1,,0,0
130298,2/22/13,1,,,,10,,,,,1,,18,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,,2,,,,,,,,,,,,,,,1,,,1,2,1,1,,1,,,0,0
130300,2/22/13,,1,,,10,1,,,,,,12,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,3,,,,,,,,,,,,,1,,,,,1,3,2,1,,1,,,1,1
130301,2/22/13,,1,,,10,,,,,,1,22,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,1,1,,,,2,,,,,,,,,,,,,,,,,1,1,2,1,1,,1,,,0,0
130303,2/22/13,,1,,,30,1,,,,,,13,,,,,1,,,1,,,,1,,,,,,,,,,,,,,,,,1,1,1,1,1,1,,,1,,,,,,,,,,,,,,,,1,5,3,2,,1,,,1,1
130302,2/22/13,,1,,,20,1,,,,,,13,,,,,1,,,1,,,,1,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,1,,,,,,,,,,1,3,2,1,,1,,,1,1
130304,2/25/13,1,,,,10,,,,,,1,29,,,,1,,,1,,,,,,,,,,,,,1,,,,,,,,,,1,1,,1,,4,,,,,,,,,,,,,1,,,,,1,1,1,0,,,1,,0,0
130305,2/11/13,1,,,,20,,1,,,,,17,1,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,1,1,3,2,1,,1,,,1,1
130223,2/11/13,,,,1,30,,1,,,,,17,1,1,,,,,1,,,,,,,,,,,,,,1,,,,,,,,1,1,1,1,1,,,,,,1,,,,,,,,,,,,,,1,3,2,1,,1,,,1,1
130222,2/11/13,,,,1,10,,1,,,,,17,1,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,1,1,1,1,1,,,,,1,,,,,,,,,,,,,,,1,3,2,1,,1,,,1,1
130221,2/11/13,,,,1,30,,1,,,,,17,1,1,,,,,1,,,,,,,,,,,,,,1,,,,,,,,1,1,1,1,1,,,1,,,1,,,,,,,,,,,,,,1,2,1,1,,1,,,0,0
130307,2/22/13,,,,1,30,,,,,,1,55,,,,,1,,,1,,,,,,,,,1,,,,,,,,,,,,1,1,1,1,1,,1,,,,,,,,,,,,,1,,,,,1,3,2,1,,1,,,1,1
130308,2/23/13,1,,,,60,,1,,,,,17,1,,,,,,1,,,1,,1,,,,,,,,,,,,,,,,,1,1,1,1,1,1,,,1,,,,,,,,,,,,,,,,1,4,2,2,,1,,,1,1
130310,2/24/13,1,,,,30,,,,,,1,42,,,,,1,1,,1,1,1,,,,,,,1,,,,,,,,,,,,1,1,1,1,1,,2,,,,,,,1,,,,,,,,,,,1,4,3,1,,1,,,1,1
130312,2/24/13,,1,,,20,1,,,,,,14,,,,1,,1,1,,1,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,1,,,,1,,,,,,,,,,,,,,1,3,2,1,,1,,,1,1
130313,2/25/13,,1,,,10,1,,,,,,16,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,1,1,1,1,1,,,,,,,,,,1,,,,,,,,,,1,2,2,0,,,1,,0,0
130314,2/25/13,,1,,,15,,1,,,,,17,1,,,,,,1,1,,1,,1,,,,,,,,,,,,,,,,,1,1,1,1,1,,1,,,,,,,,,,,,,1,,,,,1,2,2,0,,,1,,0,0
130315,2/25/13,,,1,,15,,,1,,,,17,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,1,,,1,,,,,,,,,,,,,,,,3,2,1,,1,,,1,0
130306,2/22/13,1,,,,10,1,,,,,,16,1,,,,,,1,,,,,1,,,,,,,,,1,,,,,,,,1,1,1,1,1,,3,,,,,,,,,,,,,,,,,1,1,3,3,0,,,1,,1,1
130220,2/11/13,,1,,,20,,,1,,,,17,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,3,,,,,,,,,,,,,,,,,1,1,4,2,2,,1,,,1,1
130316,2/25/13,,,1,,30,1,,,,,,15,1,1,,1,,,1,,1,,,1,,,,,,,,1,1,,,,,,,,1,1,1,,1,,2,1,,1,,,,,,,,,,,,,,,1,5,3,2,,1,,,1,1
130317,2/25/13,,,1,,30,1,,,,,,15,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,,1,,,,,,,,,,,,,,,1,4,4,0,,,1,,1,1
130318,2/26/13,1,,,,20,1,,,,,,16,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,1,,,,,,,1,,,,,,,,,,,1,1,1,0,,,1,,0,0
130311,2/24/13,1,,,,20,1,,,,,,16,,,,1,1,,,1,,,,1,,,,,,,,,,,,,,,,,1,1,1,1,1,,1,,,,,,,1,,,,,,,,,,,1,3,2,1,,1,,,1,1
130309,2/24/13,1,,,,20,1,,,,,,16,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,1,,,,,,,1,,,,,,,,,,,1,4,3,1,,1,,,1,1
130319,2/26/13,1,,,,10,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,2,,,,1,,,,,,,,,,,,,,,3,2,1,,1,,,1,0
130320,2/26/13,1,,,,10,1,,,,,,16,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,1,,,,,,,,,,1,,,,,,,,,,1,2,1,1,,1,,,0,0
130321,2/26/13,1,,,,10,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,0
130322,2/26/13,1,,,,10,,,,,,1,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,,,,,,,,,,,,,,,,,1,1,,,,,,,,0,0
130253,2/18/13,1,,,,40,,,,,,1,60,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,1,1,2,2,0,,,1,,0,0
130246,2/14/13,,1,,,20,,,,,,1,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,1,,,,,,,,,,,,,,,,,1,,2,2,0,,,1,,0,0
130235,2/13/13,,1,,,15,,,,,,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,1,,,,,2,2,0,,,1,,0,0
130323,2/26/13,1,,,,10,,,,,,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,,1,,,,,,,,,,,,,,,,,1,1,2,2,0,,,1,,0,0
130324,2/26/13,,1,,,15,,,1,,,,17,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,1,,,,,,,,1,,,,,,,,,,1,2,3,1,1,,,,0,0
130325,2/26/13,,1,,,10,,1,,,,,17,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,,,,,,,,,,1,,,,,,,,,,1,2,2,0,,,1,,0,0
130326,2/26/13,,1,,,45,,,1,,,,17,1,,,1,,,,,,,,,,,1,1,,,,,,,,,,,,,1,1,1,1,1,1,,,,1,,,,,,,,,,,,,,,1,5,3,2,,1,,,1,1
130327,2/26/13,,1,,,10,,,,,1,,20,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,1,2,2,0,,,1,,0,0
130328,2/27/13,1,,,,10,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,,1,,,,,,,,,,,,,1,2,2,0,,,1,,0,0
130329,2/27/13,1,,,,60,,,,,,1,31,,,,1,,1,1,1,1,,,,,,,,1,1,1,,,,,,,,,,1,1,1,1,,,7,,,,,,,,,,,,,,,,1,,,1,1,0,,,1,,0,0
130330,2/25/13,,,1,,90,,,,,1,,18,,,,,1,,,,,1,,,,,,,,,,,1,,,,,,,1,1,1,1,1,1,,1,,,,,,,,1,,,,,,,,,,1,3,3,0,,,1,,1,1
130331,2/27/13,1,,,,10,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,,,,,,,,,,,,,,1,,,,1,3,2,1,,1,,,1,1
130332,2/27/13,,1,,,10,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,,1,1,0,,,1,,0,0
130334,2/27/13,,,1,,10,,,,,1,,19,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,0,0
130333,2/27/13,,,1,,10,,,,,1,,19,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,,,,,1,,,,1,1,1,0,,,1,,0,0
130336,2/28/13,1,,,,15,1,,,,,,13,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,1,,,,,,,,,,,,,,,2,2,0,,,1,,0,0
130337,2/28/13,1,,,,10,,,,,1,,20,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,2,,,,,,1,,,,,,,,,,,,1,4,3,1,,1,,,1,1
130335,2/27/13,,,,1,15,,,,,1,,20,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,1,,,,,,1,,,,,,,,,,,,1,3,2,1,,1,,,1,1
130338,2/28/13,1,,,,10,,1,,,,,17,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,1,2,2,0,,,1,,0,0
130339,2/28/13,1,,,,20,1,,,,,,13,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,1,1,3,3,0,,,1,,1,1
130340,2/28/13,,1,,,10,,,,1,,,17,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,1,,,,,2,2,0,,,1,,0,0
130343,2/28/13,,1,,,15,,,,,1,,18,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,1,,,,,2,2,0,,,1,,0,0
130344,2/28/13,,1,,,15,1,,,,,,15,1,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,1,,4,4,0,,,1,,1,0
130342,2/28/13,,1,,,15,1,,,,,,15,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,1,1,4,3,1,,1,,,1,1
130341,2/28/13,,1,,,20,1,,,,,,15,1,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,1,1,4,3,1,,1,,,1,1
130345,2/28/13,,1,,,10,,,,,1,,20,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,,,,,,1,,1,4,4,0,,,1,,1,1
130346,2/28/13,,,1,,15,1,,,,,,13,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,,,,,,1,,,,,,,,,,,,1,5,2,3,,1,,,1,1
130348,3/1/13,,1,,,10,,1,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,1,1,1,,1,,,,,,,1,,,,,,,,,,,1,3,2,1,,1,,,1,1
130349,3/4/13,1,,,,15,,,,,1,,18,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,,,1,,,,,,,,,,,,1,2,2,0,,,1,,0,0
130350,3/1/13,,,,1,10,,,,,,1,48,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,,1,,,,,,,1,,,,,,,,,,,1,3,2,1,,1,,,1,1
130352,3/4/13,,1,,,10,,,,,,1,22,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,1,1,1,,1,,2,,,,,,1,,,,,,,,,,,,1,2,2,0,,,1,,0,0
130353,3/4/13,,1,,,10,1,,,,,,16,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1,,,,,1,,,,,,,1,,,,,,,,,,,,1,1,0,,,1,,0,0
130354,3/4/13,,,1,,10,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,,,,,,,,,,,,,,,,,1,1,2,2,0,,,1,,0,0
130355,3/5/13,1,,,,25,,,,,1,,18,,,,,1,,,1,1,,,,,,1,,,,,,,,,,,,,,1,1,1,1,1,,6,,,,,,,,,,,,,,1,,,,1,3,1,2,,1,,,1,1
130356,3/1/13,,,1,,30,1,,,,,,12,1,,,,1,,1,,,,,,,,1,,,,,,,,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,1,1,5,2,3,,1,,,1,1
130357,3/4/13,,,1,,20,,,,,1,,19,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,,1,,,,,,,,,,,,,,,,3,2,1,,1,,,1,0
130358,3/4/13,,,1,,20,1,,,,,,14,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,1,,,,,,,,,,,1,5,2,3,,1,,,1,1
130359,3/2/13,1,,,,15,,,,,,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,2,,,,,1,,,,,,,,,,,,,,2,1,1,,1,,,0,0
130361,3/5/13,,1,,,10,,,,1,,,17,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,1,1,1,,,,1,,,,,1,,,,,,,,,,,,,,1,1,0,,,1,,0,0
130362,3/5/13,,1,,,20,,1,,,,,17,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,1,,,,,,,,,,,,1,4,3,1,,1,,,1,1
130363,3/5/13,,1,,,10,,,,,1,,19,,,,1,,1,1,,,,1,,,,,,,,,,,,,,,,,,1,1,1,,,,1,,,,,1,,,,,,,,,,,,,,4,4,0,,,1,,1,0
130365,3/5/13,,1,,,15,,,,,1,,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,,,,,,1,,,,,,,,,,,,,,4,2,2,,1,,,1,0
130366,3/5/13,,,1,,10,1,,,,,,15,,,,,1,,1,,,,,1,,,1,,,,,,,,,,,,,,1,1,1,,,1,,,,1,,,,,,,,,,,,,,,,1,1,0,,,1,,0,0
130364,3/5/13,,1,,,15,1,,,,,,15,,,,,1,,,,,,,1,,,1,,,,,,,,,,,,,,1,1,1,,,,,,,1,,,,,,,,,,,,,,,,4,2,2,,1,,,1,0
130367,3/5/13,,,1,,25,1,,,,,,13,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,,,1,,,,,,,,,,,,1,5,2,3,,1,,,1,1
130368,3/6/13,1,,,,20,,,1,,,,17,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,,3,,,,,,,,,,,,,,,,,1,1,3,2,1,,1,,,1,1
130369,3/6/13,,1,,,10,,,,,,1,21,,,,,1,1,1,,,,1,,,,,,,,,,,,,,,,,,1,1,1,,,1,1,,,,,,,,,,,,,,,,,1,1,2,1,1,,1,,,0,0
130370,3/6/13,,,1,,15,,,,,1,,19,,,,1,1,,1,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,1,,,,,,,,1,,,,,,,,,,,,1,2,1,1,,1,,,0,0
130371,3/7/13,1,,,,10,,,,,,1,21,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,,7,,,,,,,1,,,,,,,,,,,1,2,2,0,,,1,,0,0
130372,3/7/13,1,,,,20,1,,,,,,12,,,,,1,,,1,,1,,1,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,1,,,,,,,,,,,1,4,2,2,,1,,,1,1
130373,3/7/13,1,,,,15,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,,,,,,,,,,1,,,,,,,,,,1,3,2,1,,1,,,1,1
130375,3/7/13,,1,,,15,,,,1,,,17,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,,,,,,,,,,,,,,,1,,1,2,2,0,,,1,,0,0
130376,3/7/13,,1,,,15,,,,,1,,20,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,1,1,1,,,,2,,,,,,,,,,,,,,,,,1,1,2,2,0,,,1,,0,0
130360,3/2/13,1,,,,30,,,,,1,,20,,,,,1,,1,,,,,,,,1,,,,,,,,,,,,,,1,1,1,1,1,,,,,,,1,,,,,,,,,,,,,,4,2,2,,1,,,1,0
130347,3/1/13,,1,,,10,,,,,1,,20,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,1,,,,,1,2,2,0,,,1,,0,0
130377,3/7/13,,1,,,15,,,,,,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,2,,,,,,,,,,,,,,,,,1,1,3,1,2,,1,,,1,1
130378,3/7/13,,1,,,10,,,1,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,2,,,,,,,0,0
130351,3/4/13,1,,,,15,,,1,,,,17,,,,1,1,,1,,,,,,,,,,,,,,,,,,,1,,,1,1,1,1,1,1,2,,,,,,,,1,,,,,,,,,,1,2,2,0,,,1,,0,0
130381,3/8/13,1,,,,10,1,,,,,,15,,,1,,,,,1,,,,1,,,,,,,,,,,,,,,,,1,1,1,,,1,1,,,,,,,,,,,,,,,,,1,1,2,1,1,,1,,,0,0
130379,3/7/13,,,1,,15,1,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,1,1,0,,,1,,0,0
130374,3/7/13,1,,,,20,1,,,,,,15,,,,,,,,1,,,,,,,,,,,,,1,,1,,,,,,1,1,1,,,,,,,,,,,,1,,,,,,,,,,,3,2,1,,1,,,1,0
130382,3/8/13,,1,,,20,,1,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,1,,,,,,,,,,,2,1,1,,1,,,0,0
130383,3/8/13,,1,,,10,1,,,,,,13,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,,,1,,0,0
130380,3/8/13,1,,,,20,1,,,,,,13,1,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,1,1,,1,,,,,,,,,,,,,,,,,,,1,1,1,2,1,1,,,,0,0
130384,3/11/13,1,,,,15,,1,,,,,17,1,,,,,,,,1,,,1,,,1,1,,,,,1,,,,,,,,1,1,1,1,1,1,,,,1,,,,,,,,,,,,,,,1,2,2,0,,,1,,0,0
130385,3/9/13,1,,,,15,1,,,,,,16,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,1,,,1,,,,,,,,,,,,,,,1,3,2,1,,1,,,1,1
130386,3/9/13,,1,,,125,,1,1,1,,,17,,,,,1,,1,,,,,,,,1,,,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,1,,,,1,4,3,1,,1,,,1,1
130387,3/10/13,1,,,,40,,1,,,,,17,,,1,,,,,1,,,,1,,,,,,,,,,,,,,,,,1,1,1,1,1,,1,,,,,,,,1,,,,,,,,,,1,4,2,2,,1,,,1,1
130389,3/9/13,1,,,,20,1,,,,,,12,1,,,1,,,,1,,,,,,,,,,,,,,,,,1,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,1,,,1,3,2,1,,1,,,1,1
130390,3/11/13,1,,,,10,,1,,,,,17,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,1,1,1,1,,1,,,,,,,,1,,,,,,,,,,1,3,3,0,,,1,,1,1
130392,3/11/13,,1,,,20,,,,,1,,18,,,1,,,,,1,,,,1,,,,,,,,,,,,,,,,,1,1,1,1,1,,2,,,,,,,,,,,,,,1,,,,1,4,2,2,,1,,,1,1
130388,3/10/13,1,,,,20,,1,,,,,17,,,1,,1,,,1,,,,1,,,,,,,,,,,,,,,,,1,1,1,1,1,,1,,,,,,,,,,,,,,,,,1,1,4,2,2,,1,,,1,1
130395,3/11/13,,1,,,10,,,,,,1,42,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,2,,,,,,,,,,,,,,,,,1,1,3,2,1,,1,,,1,1
130396,3/11/13,,1,,,10,1,,,,,,16,1,,,,,1,1,,,,,1,,,,1,,1,1,,1,,,,,,,,1,1,1,1,1,,,,1,1,,,,,,,,,,,,,,,1,4,2,2,,1,,,1,1
130394,3/11/13,,1,,,10,1,,,,,,16,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,1,,,,,,,,,,,,,,1,4,4,0,,,1,,1,1
130393,3/11/13,,1,,,10,1,,,,,,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,1,1,,,,,,,,,,,,,,,,1,4,4,0,,,1,,1,1
130397,3/11/13,,1,,,10,1,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,,,1,,,,,,,,,,,,,,,,1,3,1,2,,1,,,1,1
130391,3/11/13,,1,,,20,1,,,,,,13,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,1,,,,,,,,,,,,,,,,1,4,4,0,,,1,,1,1
130398,3/11/13,,1,,,15,1,,,,,,16,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,1,,,,,1,2,2,0,,,1,,0,0
130400,3/11/13,,,1,,10,1,,,,,,14,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,,3,3,0,,,1,,1,0
130401,3/12/13,1,,,,10,,1,,,,,17,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,1,,,,,,,,,,,,,3,2,1,,1,,,1,0
130402,3/12/13,1,,,,10,,,,1,,,17,,,,,1,,1,,,,,1,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,1,,,,1,2,2,0,,,1,,0,0
130403,3/12/13,1,,,,15,1,,,,,,12,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,1,,3,3,0,,,1,,1,0
130399,3/11/13,,,1,,15,1,,,,,,12,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,,,,,,,,,,,,,,,,,1,,,1,5,3,2,,1,,,1,1
130404,3/12/13,1,,,,10,,,,,1,,18,,,,,1,1,1,,,,,,,,,,,,,,,,,,,1,,,1,1,1,,,,,,,,,,,,,,,,,,,,,1,,3,2,1,,1,,,1,0
130405,3/12/13,,1,,,10,,,,1,,,17,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,,,,,,,,,,,,,,,,,1,1,3,2,1,,1,,,1,1
130406,3/12/13,,1,,,10,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,2,,,,,,,,,,,,,,,,,1,,2,2,0,,,1,,0,0
130407,3/12/13,,1,,,10,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,2,,,,,,,1,,,,,,,,,,,,3,2,1,,1,,,1,0
130408,3/12/13,,1,,,20,,1,,,,,17,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,1,1,1,1,1,,,1,,,,,,,,1,,,,,,,,,,,2,1,1,,1,,,0,0
130409,3/13/13,1,,,,10,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,2,,,,,,,,,,,,,,,,,1,,1,1,0,,,1,,0,0
130410,3/13/13,1,,,,10,,,1,,,,17,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,2,,,,,,,,1,,,,,,,,,,,2,2,0,,,1,,0,0
130412,3/13/13,1,,,,10,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,,,,,,,,,,,,,,,,,1,,2,1,1,,1,,,0,0
130413,3/13/13,1,,,,10,1,,,,,,15,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,,,,,,,,,1,,,,,,,,,,,1,4,4,0,,,1,,1,1
130414,3/13/13,,1,,,15,,,1,,,,17,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,1,,,,,,,,,,,1,3,3,0,,,1,,1,1
130415,3/14/13,1,,,,10,,,,,,1,36,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,,1,,,,,,,,,,,,,,1,,,,1,4,3,1,,1,,,1,1
130416,3/14/13,1,,,,10,,,,,,1,36,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,,,,,,,,,,,,,,,,,1,1,2,2,0,,,1,,0,0
130417,3/14/13,1,,,,10,,,,,,1,21,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,,,,,,,,,,,,,,,,,1,,2,2,0,,,1,,0,0
130418,3/14/13,1,,,,10,1,,,,,,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,1,,,,,,,,,,1,2,1,1,,1,,,0,0
130419,3/15/13,1,,,,15,,,,,1,,19,,,,1,,1,1,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,1,,,,,,,,,,,,,,,,1,,,,1,2,1,1,,1,,,0,0
130420,3/15/13,,1,,,10,1,,,,,,15,1,1,,1,,,,,,,,1,,,,,,,,,1,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,0,0
